0.003125 	1e-06 	3.29565e-18 	3 	1.4126e-17 	0
0.009375 	1e-06 	3.29565e-18 	3 	-9.99712e-18 	0
0.015625 	1e-06 	1.73489e-19 	3 	-6.95774e-17 	0
0.021875 	1e-06 	1.72811e-19 	3 	-7.65639e-17 	0
0.028125 	1e-06 	1.55957e-18 	3 	-1.64973e-16 	0
0.034375 	1e-06 	1.55957e-18 	3 	-2.37674e-17 	0
0.040625 	1e-06 	1.72134e-19 	3 	1.70724e-16 	0
0.046875 	1e-06 	-1.21531e-18 	3 	5.16104e-16 	0
0.053125 	1e-06 	-1.21531e-18 	3 	1.85375e-16 	0
0.059375 	1e-06 	-2.60385e-18 	3 	-9.48691e-17 	0
0.065625 	1e-06 	-3.99239e-18 	3 	-4.25288e-16 	0
0.071875 	1e-06 	-2.25767e-18 	3 	-6.21446e-16 	0
0.078125 	1e-06 	8.64922e-19 	3 	-6.51393e-16 	0
0.084375 	1e-06 	3.98751e-18 	3 	-1.12862e-15 	0
0.090625 	1e-06 	5.72223e-18 	3 	-1.27626e-15 	0
0.096875 	1e-06 	4.33437e-18 	3 	-7.04798e-16 	0
0.103125 	1e-06 	2.94651e-18 	3 	-8.49457e-17 	0
0.109375 	1e-06 	4.33437e-18 	3 	-6.21746e-17 	0
0.115625 	1e-06 	5.72223e-18 	3 	-2.38582e-16 	0
0.121875 	1e-06 	5.72223e-18 	3 	-4.20392e-17 	0
0.128125 	1e-06 	5.72223e-18 	3 	-5.79543e-17 	0
0.134375 	1e-06 	5.72223e-18 	3 	3.48381e-16 	0
0.140625 	1e-06 	5.72223e-18 	3 	3.98527e-16 	0
0.146875 	1e-06 	5.72223e-18 	3 	3.99376e-16 	0
0.153125 	1e-06 	5.72223e-18 	3 	-2.69165e-16 	0
0.159375 	1e-06 	7.45696e-18 	3 	-1.04181e-15 	0
0.165625 	1e-06 	9.19168e-18 	3 	-1.52683e-15 	0
0.171875 	1e-06 	1.23138e-17 	3 	-1.27044e-15 	0
0.178125 	1e-06 	1.71707e-17 	3 	-1.08486e-15 	0
0.184375 	1e-06 	1.71707e-17 	3 	-7.09371e-16 	0
0.190625 	1e-06 	1.5436e-17 	3 	-2.55058e-16 	0
0.196875 	1e-06 	1.5436e-17 	3 	-4.06005e-16 	0
0.203125 	1e-06 	1.5436e-17 	3 	-5.37017e-16 	0
0.209375 	1e-06 	1.5436e-17 	3 	-4.72686e-16 	0
0.215625 	1e-06 	1.5436e-17 	3 	-5.55343e-16 	0
0.221875 	1e-06 	1.5436e-17 	3 	-6.08277e-16 	0
0.228125 	1e-06 	1.5436e-17 	3 	-6.5133e-16 	0
0.234375 	1e-06 	1.40486e-17 	3 	1.81953e-16 	0
0.240625 	1e-06 	1.26611e-17 	3 	1.05387e-15 	0
0.246875 	1e-06 	1.26611e-17 	3 	1.46808e-15 	0
0.253125 	1e-06 	1.26611e-17 	3 	1.84122e-15 	0
