0.602234 	0.998957 	-5.55076e-18 	1.30264
0.606702 	0.996874 	-1.21427e-17 	1.77937
0.611169 	0.994791 	-1.69999e-17 	2.37253
0.615637 	0.992707 	-2.01224e-17 	3.02164
0.620105 	0.990624 	-2.46327e-17 	3.89106
0.624572 	0.988541 	-2.70613e-17 	4.63621
0.62904 	0.986457 	-2.77552e-17 	5.45867
0.633508 	0.984374 	-2.70613e-17 	6.3384
0.637976 	0.982291 	-2.42858e-17 	6.85643
0.642443 	0.980207 	-2.56735e-17 	7.46976
0.646911 	0.978124 	-2.9143e-17 	7.51293
0.651379 	0.976041 	-3.22655e-17 	7.20444
0.655846 	0.973957 	-3.19185e-17 	6.48484
0.660314 	0.971874 	-3.05308e-17 	5.72634
0.664782 	0.969791 	-3.05308e-17 	5.20337
0.66925 	0.967707 	-3.29594e-17 	4.82127
0.673717 	0.965624 	-3.43471e-17 	4.66316
0.678185 	0.963541 	-3.46941e-17 	4.60386
0.682653 	0.961457 	-3.5041e-17 	4.62365
0.687121 	0.959374 	-3.88574e-17 	4.67139
0.691588 	0.957291 	-3.81635e-17 	4.70397
0.696056 	0.955207 	-3.36532e-17 	4.73489
0.700524 	0.953124 	-3.43471e-17 	4.76129
0.704991 	0.951041 	-3.36532e-17 	4.78724
0.709459 	0.948957 	-3.22655e-17 	4.81771
0.713927 	0.946874 	-3.29593e-17 	4.85141
0.718395 	0.944791 	-3.33063e-17 	4.88802
0.722862 	0.942707 	-3.29593e-17 	4.91218
0.72733 	0.940624 	-3.15716e-17 	4.92457
0.731798 	0.938541 	-2.67143e-17 	4.93195
0.736265 	0.936457 	-2.22041e-17 	4.93133
0.740733 	0.934374 	-2.11632e-17 	4.92449
0.745201 	0.932291 	-2.15102e-17 	4.91937
0.749669 	0.930207 	-2.11632e-17 	4.92324
0.754136 	0.928124 	-2.01224e-17 	4.93437
0.758604 	0.926041 	-1.69999e-17 	4.95308
0.763072 	0.923957 	-1.56121e-17 	4.95993
0.767539 	0.921874 	-1.80407e-17 	4.9573
0.772007 	0.919791 	-2.01224e-17 	4.95253
0.776475 	0.917707 	-1.94285e-17 	4.94437
0.780943 	0.915624 	-1.83876e-17 	4.92902
0.78541 	0.913541 	-1.6306e-17 	4.90772
0.789878 	0.911457 	-1.21426e-17 	4.89904
0.794346 	0.909374 	-1.31835e-17 	4.89966
0.798813 	0.907291 	-1.6306e-17 	4.90172
0.803281 	0.905207 	-1.73468e-17 	4.90866
0.807749 	0.903124 	-1.90815e-17 	4.91895
0.812217 	0.901041 	-2.2551e-17 	4.92728
0.816684 	0.898957 	-2.53265e-17 	4.93343
0.821152 	0.896874 	-2.77551e-17 	4.93725
0.82562 	0.894791 	-2.74082e-17 	4.93844
0.830088 	0.892707 	-2.53265e-17 	4.93673
0.834555 	0.890624 	-2.74082e-17 	4.93116
0.839023 	0.888541 	-2.8796e-17 	4.92532
0.843491 	0.886457 	-2.8796e-17 	4.92187
0.847958 	0.884374 	-2.74082e-17 	4.91999
0.852426 	0.882291 	-2.67143e-17 	4.91851
0.856894 	0.880207 	-2.63673e-17 	4.92056
0.861362 	0.878124 	-2.2204e-17 	4.92611
0.865829 	0.876041 	-1.83876e-17 	4.93448
0.870297 	0.873957 	-1.87345e-17 	4.94243
0.874765 	0.871874 	-1.97754e-17 	4.94694
0.879232 	0.869791 	-1.80406e-17 	4.94757
0.8837 	0.867707 	-1.45712e-17 	4.94658
0.888168 	0.865624 	-1.24895e-17 	4.94409
0.892636 	0.863541 	-1.45712e-17 	4.94064
0.897103 	0.861457 	-1.5612e-17 	4.93646
0.901571 	0.859374 	-1.28365e-17 	4.93124
0.906039 	0.857291 	-1.14487e-17 	4.92508
0.910506 	0.855207 	-1.00609e-17 	4.91931
0.914974 	0.853124 	-8.32617e-18 	4.91522
0.919442 	0.851041 	-7.97922e-18 	4.91403
0.92391 	0.848957 	-9.02005e-18 	4.91508
0.928377 	0.846874 	-1.5612e-17 	4.91851
0.932845 	0.844791 	-1.90814e-17 	4.92348
0.937313 	0.842707 	-1.83876e-17 	4.92838
0.94178 	0.840624 	-1.90814e-17 	4.93313
0.946248 	0.838541 	-1.87345e-17 	4.93667
0.950716 	0.836457 	-2.08162e-17 	4.93836
0.955184 	0.834374 	-2.1857e-17 	4.93898
0.959651 	0.832291 	-2.1857e-17 	4.93914
0.964119 	0.830207 	-2.32448e-17 	4.93891
0.968587 	0.828124 	-2.35917e-17 	4.93787
0.973055 	0.826041 	-2.63673e-17 	4.93544
0.977522 	0.823957 	-2.7755e-17 	4.93071
0.98199 	0.821874 	-2.53264e-17 	4.92332
0.986458 	0.819791 	-2.08161e-17 	4.91592
0.990925 	0.817707 	-1.76936e-17 	4.91318
0.995393 	0.815624 	-1.38772e-17 	4.91353
0.999861 	0.813541 	-1.31833e-17 	4.91534
1.00433 	0.811457 	-1.80406e-17 	4.91826
1.0088 	0.809374 	-1.76936e-17 	4.92267
1.01326 	0.807291 	-1.83875e-17 	4.92899
1.01773 	0.805207 	-2.01222e-17 	4.93467
1.0222 	0.803124 	-1.83875e-17 	4.93633
1.02667 	0.801041 	-1.80405e-17 	4.93513
