2.93759 	0.200001 	0.0493056 	2.71665
2.94067 	0.200001 	0.046875 	2.70268
2.94506 	0.200001 	0.0434028 	2.69125
2.94946 	0.200001 	0.0399306 	2.68172
2.95385 	0.200001 	0.0364583 	2.67091
2.95825 	0.200001 	0.0329861 	2.65096
2.96264 	0.200001 	0.0295139 	2.61228
2.96704 	0.200001 	0.0260417 	2.57212
2.97143 	0.200001 	0.0225694 	2.55301
2.97583 	0.200001 	0.0190972 	2.54221
2.98022 	0.200001 	0.015625 	2.53324
2.98462 	0.200001 	0.0121528 	2.52596
2.98901 	0.200001 	0.00868056 	2.51793
2.99341 	0.200001 	0.00520833 	2.51008
2.9978 	0.200001 	0.00173611 	2.49219
