0.00625 	1e-06 	-5.55115e-18 	3 	-8.33725e-18 	0
0.01875 	1e-06 	6.93813e-19 	3 	3.23322e-17 	0
0.03125 	1e-06 	2.08168e-18 	3 	-2.97696e-16 	0
0.04375 	1e-06 	2.08202e-18 	3 	-4.86557e-16 	0
0.05625 	1e-06 	2.08235e-18 	3 	-6.81101e-16 	0
0.06875 	1e-06 	2.08235e-18 	3 	-3.60827e-16 	0
0.08125 	1e-06 	3.81708e-18 	3 	-3.19825e-17 	0
0.09375 	1e-06 	6.93966e-18 	3 	8.90913e-16 	0
0.10625 	1e-06 	8.32753e-18 	3 	1.5004e-15 	0
0.11875 	1e-06 	8.32753e-18 	3 	1.38606e-15 	0
0.13125 	1e-06 	8.32753e-18 	3 	6.67396e-16 	0
0.14375 	1e-06 	8.32753e-18 	3 	1.26776e-16 	0
0.15625 	1e-06 	6.93966e-18 	3 	-6.43481e-17 	0
0.16875 	1e-06 	3.81708e-18 	3 	-6.86935e-16 	0
0.18125 	1e-06 	6.94491e-19 	3 	-1.29798e-15 	0
0.19375 	1e-06 	-6.93373e-19 	3 	-1.59162e-15 	0
0.20625 	1e-06 	-6.93373e-19 	3 	-1.27003e-15 	0
0.21875 	1e-06 	-6.93373e-19 	3 	-1.25822e-15 	0
0.23125 	1e-06 	-6.93373e-19 	3 	-1.28155e-15 	0
0.24375 	1e-06 	-2.08102e-18 	3 	-1.47039e-15 	0
0.25625 	1e-06 	-3.46868e-18 	3 	-2.03392e-15 	0
0.26875 	1e-06 	-3.46868e-18 	3 	-2.46393e-15 	0
0.28125 	1e-06 	-3.46868e-18 	3 	-1.21415e-15 	0
0.29375 	1e-06 	-3.46868e-18 	3 	-7.8664e-16 	0
0.30625 	1e-06 	-3.46868e-18 	3 	1.55135e-16 	0
0.31875 	1e-06 	-1.73395e-18 	3 	1.30644e-15 	0
0.33125 	1e-06 	7.70559e-22 	3 	3.04374e-16 	0
0.34375 	1e-06 	-1.38709e-18 	3 	-6.13176e-16 	0
0.35625 	1e-06 	-2.77496e-18 	3 	-4.31433e-16 	0
0.36875 	1e-06 	-2.77496e-18 	3 	-1.43143e-16 	0
0.38125 	1e-06 	-2.77496e-18 	3 	-2.34133e-16 	0
0.39375 	1e-06 	-2.77496e-18 	3 	-4.02695e-16 	0
0.40625 	1e-06 	-2.77496e-18 	3 	-8.75696e-16 	0
0.41875 	1e-06 	-2.77496e-18 	3 	-9.03873e-16 	0
0.43125 	1e-06 	-2.77496e-18 	3 	-1.04837e-15 	0
0.44375 	1e-06 	-2.77496e-18 	3 	-3.35131e-16 	0
0.45625 	1e-06 	-2.77496e-18 	3 	-1.68476e-16 	0
0.46875 	1e-06 	-4.50968e-18 	3 	-1.17767e-16 	0
0.48125 	1e-06 	-6.2444e-18 	3 	-5.48227e-17 	0
0.49375 	1e-06 	-4.50968e-18 	3 	-5.51969e-16 	0
0.50625 	1e-06 	-2.77496e-18 	3 	-6.98006e-16 	0
0.51875 	1e-06 	-2.77496e-18 	3 	-9.01653e-16 	0
0.53125 	1e-06 	-1.04023e-18 	3 	-6.41354e-16 	0
0.54375 	1e-06 	2.08235e-18 	3 	-2.32433e-16 	0
0.55625 	1e-06 	3.47022e-18 	3 	2.96303e-16 	0
0.56875 	1e-06 	3.47022e-18 	3 	1.02838e-16 	0
0.58125 	1e-06 	3.47022e-18 	3 	-4.83047e-16 	0
0.59375 	1e-06 	4.85787e-18 	3 	-4.32873e-16 	0
