2.90795 	0.200001 	0.0497336 	2.29285 	0.00324807 	0
2.91085 	0.200001 	0.0481655 	2.29718 	0.00334208 	0
2.91567 	0.200001 	0.0455619 	2.30138 	0.00322999 	0
2.92049 	0.200001 	0.0429584 	2.30572 	0.00296249 	0
2.92531 	0.200001 	0.0403549 	2.30983 	0.0028582 	0
2.93012 	0.200001 	0.0377513 	2.3131 	0.00283235 	0
2.93494 	0.200001 	0.0351478 	2.31274 	0.00311973 	0
2.93976 	0.200001 	0.0325442 	2.30939 	0.00386056 	0
2.94458 	0.200001 	0.0299407 	2.31048 	0.00443286 	0
2.9494 	0.200001 	0.0273372 	2.31425 	0.00474575 	0
2.95422 	0.200001 	0.0247336 	2.31817 	0.00488429 	0
2.95904 	0.200001 	0.0221301 	2.3221 	0.00489592 	0
2.96386 	0.200001 	0.0195265 	2.32608 	0.00483341 	0
2.96868 	0.200001 	0.016923 	2.33051 	0.00467683 	0
2.9735 	0.200001 	0.0143195 	2.33667 	0.00445465 	0
2.97831 	0.200001 	0.0117159 	2.34075 	0.00390842 	0
2.98313 	0.200001 	0.00911239 	2.34423 	0.00368369 	0
2.98795 	0.200001 	0.00650885 	2.34732 	0.00346639 	0
2.99277 	0.200001 	0.00390531 	2.34634 	0.00306637 	0
2.99759 	0.200001 	0.00130177 	2.34139 	0.00346265 	0
